ID,タイトル,公開日,カテゴリ,トピック,人事区分,JA名,人事異動の発効日,都道府県,全国連人事,サムネイル,記事本文へのサムネイル表示について,概要,内容,ページ
250627-82814,【ＪＡ人事】ＪＡめぐみの（岐阜県）　新組合長に渡邉健彦氏,202506271350,JAの人事,"単協,岐阜県",,,,岐阜県,,jinji/images/4942b2a2c22a5b3bbcf0f5530b3b591c.jpg,,ＪＡめぐみの（岐阜県）は6月24日に総代会を開き役員改選を行った。新組合長に渡邉健彦氏が選任された。,,"<p><span style=""color: #339900; font-size: 14pt;""><strong>【ＪＡめぐみの　役員】</strong></span>（敬称略）</p>
<p>▽代表理事組合長　渡邉健彦（新任）</p>
<p>▽代表理事専務　加藤正和</p>
<p>▽常務理事　和田富吉（新任）</p>
<p>▽常務理事　野倉昌明（新任）</p>
<p>▽常務理事　石原隆光（新任）</p>
<p>▽代表幹事（常勤）　石原徹也（新任）</p>
<p><a href=""https://www.jacom.or.jp/special/personnel/2025/"" target=""_blank"" rel=""noopener noreferrer""><img alt=""全国JA人事2025バナーPC.jpg"" src=""https://www.jacom.or.jp/jinji/images/4e76e44855706d3d5aea3708f194189b.jpg"" width=""729"" height=""91"" class=""mt-image-center"" /></a></p>"
250629-82823,【役員人事】ＪＡ三井リース（6月27日付）,202506291300,JAの人事,,,,,,,jinji/images/af206babd9b3cb3ad7a29f70b1913bdc.jpg,,ＪＡ三井リースは、6月27日付の役員人事を発表した。,,"<p><span style=""font-size: 14pt;""><strong><span style=""color: #339900;"">【異動】</span></strong></span><br /> ▽代表取締役 副社長執行役員　菊地原伸一</p>
<p>※敬称略</p>
<p></p>
<p></p>"
250630-82824,【役員人事】ＪＡ全農青果センター（6月26日付）,202506301301,JAの人事,,,,,,,jinji/images/ae15a01b587eec08a4ad8e06935c35ad.jpg,,ＪＡ全農青果センターは、6月26日開催の取締役会で決まった役員体制を発表した。,,"<p><span style=""color: #339900; font-size: 14pt;""><strong>【重任】</strong></span><br /> ▽代表取締役社長　小野俊明<br /> ▽常務取締役　玉井慎也（担当：東京センター長）<br /> ▽常務取締役　武藤宗臣（担当：経営管理本部長）<br /> ▽取締役　小暮秀泰（担当：大阪センター長）<br /> ▽取締役　井殿智香（担当：経営管理本部副本部長）<br /> ▽取締役　津田貴信（担当：神奈川県センター長）<br /> ▽取締役（非常勤）　神林幸宏（担当：全農常務理事）<br /> ▽監査役　原田</p>
<p>※敬称略</p>"
250630-82825,【役員人事】農林中金総合研究所（6月27日付）,202506301240,JAの人事,,,,,,,jinji/images/6ec0b2b2af7ab9d1cc5e2e29686f73fb.jpg,,農林中金総合研究所は、6月27日付の役員人事を発表した。,,"<p><span style=""color: #339900; font-size: 14pt;""><strong>【新任】</strong></span><br /> ▽常務取締役（理事研究員）重頭ユカリ</p>
<p>※敬称略</p>"
250630-82838,【ＪＡ人事】ＪＡにしうわ（愛媛県）　新会長に井田敏勝氏,202506301350,JAの人事,"単協,愛媛県",,,,愛媛県,,jinji/images/273d10c25bf63fc84b60a3ab6543fd6c.jpg,,ＪＡにしうわ（愛媛県）は6月26日に総代会を開き役員改選を行った。新経営管理委員会会長に井田敏勝氏が選任された。,,"<p><span style=""color: #339900; font-size: 14pt;""><strong>【ＪＡにしうわ　役員】</strong></span>（敬称略）</p>
<p>▽経営管理委員会会長　井田敏勝（新任）</p>
<p>▽代表理事理事長　小笠原栄治</p>
<p>▽常務理事　濱田延幸</p>
<p>▽常務理事　山本哲也</p>
<p>▽常務理事　宇都宮浩文（新任）</p>
<p>▽代表監事　清家德雄</p>
<p>▽常勤監事　中須匡亮（新任）</p>
<p><a href=""https://www.jacom.or.jp/special/personnel/2025/"" target=""_blank"" rel=""noopener noreferrer""><img alt=""全国JA人事2025バナーPC.jpg"" src=""https://www.jacom.or.jp/jinji/images/4e76e44855706d3d5aea3708f194189b.jpg"" width=""729"" height=""91"" class=""mt-image-center"" /></a></p>"
250630-82847,【ＪＡ人事】ＪＡみい（福岡県）平田浩則組合長を再任（6月27日）,202506301350,JAの人事,"単協,福岡県",,,,福岡県,,jinji/images/b5c6c3d75d993971afc6f69ed77568cb.jpg,,ＪＡみい（福岡県）は6月27日に第34回総代会を開き、役員の改選を行った。平田浩則組合長が再任された。,,"<p><span style=""color: #339900; font-size: 14pt;""><strong>【ＪＡみい　役員】</strong></span><br />（敬称略）<br />▽代表理事組合長　平田浩則<br />▽代表理事専務　松熊浩治（新任）<br />▽営農経済担当常務理事　樋口光秋（新任）<br />▽金融共済担当常務理事　野瀬忠治<br />▽代表監事　楢原利秀（新任）<br />▽常勤監事　床島正浩（新任）</p>
<p><a href=""https://www.jacom.or.jp/special/personnel/2025/"" target=""_blank"" rel=""noopener noreferrer""><img alt=""全国JA人事2025バナーPC.jpg"" src=""https://www.jacom.or.jp/jinji/images/4e76e44855706d3d5aea3708f194189b.jpg"" width=""729"" height=""91"" class=""mt-image-center"" /></a></p>"
250630-82853,【役員人事】　マルトモ（6月24日付）,202506301024,JAの人事,,,,,,,jinji/images/824031ead58e6ad54983b434e3f5cb3b.jpg,,マルトモ株式会社は、2025年6月24日開催の定時株主総会並び取締役会において、下記のとおり役員を選任した。,,"<p>▽代表取締役社長（重任）明関眸<br />▽専務取締役（重任）土居幹治<br />▽常務取締役 管理本部長兼 管理部長（重任）加納祥一<br />▽常務取締役 業務用事業本部長（重任）山下昌人<br />▽取締役 海外事業部長（常務執行役員 海外事業部長）柴田将人<br />▽監査役（常務執行役員 経営企画部長）馬越俊次</p>
<p><span style=""color: #339900; font-size: 14pt;""><strong>（退任）</strong></span><br />▽（取締役顧問）今井均</p>
<p><span style=""color: #339900; font-size: 14pt;""><strong>（敬称略）</strong></span><br />※括弧内は旧職</p>"
250701-82857,【人事異動】全国労働金庫協会（6月30日付）,202507010900,JAの人事,,,,,,,jinji/images/ad0e1d749740fad6e60240b070c5e7be_1.jpg,,全国労働金庫協会は、6月30日開催の定時総会で役員改選を行い、新たな役員体制を発表。新任役員は次の通り。,,"<p><span style=""font-size: 14pt; color: #339900;""><strong>【新任】</strong></span><br /> ▽副理事長　江川光一<br /> ▽専務理事　佐々木繁<br /> ▽常務理事　杉山正治<br /> ▽理事　田中洋子<br /> ▽理事　西澤忠司<br /> ▽理事　西田満明<br /> ▽理事　宮﨑正<br /> ▽理事　中山悦己<br /> ▽理事　新居栄治<br /> ▽理事　青栁直</p>
<p>※敬称略</p>"
250701-82858,【人事異動】農畜産業振興機構（6月30日付）,202507010900,JAの人事,,,,,,,jinji/images/aedd8fed5967ee61e18040d3d1dab857_2.jpg,,農畜産業振興機構は、6月30日付の人事異動を発表した。,,"<p><span style=""color: #339900; font-size: 14pt;""><strong>【退任】</strong></span><br /> ▽独立行政法人農畜産業振興機構理事　津川貴久<br /> ▽独立行政法人農畜産業振興機構監事　守山郁雄</p>
<p>※敬称略</p>"
250701-82873,【ＪＡ人事】ＪＡ伊勢（三重県）　新組合長に酒徳雅明氏（6月25日）,202507011350,JAの人事,"三重県,単協",,,,三重県,,jinji/images/b3f508e2813030c99b5804657357daba.jpg,,ＪＡ伊勢は6月25日に総代会を開き役員改選を行った。新組合長に酒徳雅明氏が選任された。,,"<p style=""color: #808080; font-size: 14px; display: block; text-align: right;""><img alt=""酒徳雅明　新組合長"" src=""https://www.jacom.or.jp/jinji/images/cae8ea24c023b011b090e96ea54d719f.jpg"" width=""233"" height=""350"" class=""mt-image-center"" style=""text-align: center; display: block; margin: 0 auto 20px;"" />酒徳雅明　新組合長</p>
<p><span style=""color: #339900; font-size: 14pt;""><strong>【ＪＡ伊勢　役員】</strong></span><br />（敬称略）</p>
<p>▽代表理事組合長　酒徳雅明（新任）</p>
<p>▽常務理事　上村武</p>
<p>▽常務理事　坂口正明</p>
<p>▽常務理事　河井英利（新任）</p>
<p>▽常務理事　竹内隆典（新任）</p>
<p>▽代表監事　竹内久晴（新任）</p>
<p>▽常勤監事　川端利生</p>
<p><span style=""color: #339900; font-size: 14pt;""><strong> 【新組合長略歴】</strong></span><br />（さかとく・まさあき）2019年6月専務理事。67歳。</p>
<p><a href=""https://www.jacom.or.jp/special/personnel/2025/"" target=""_blank"" rel=""noopener noreferrer""><img alt=""全国JA人事2025バナーPC.jpg"" src=""https://www.jacom.or.jp/jinji/images/4e76e44855706d3d5aea3708f194189b.jpg"" width=""729"" height=""91"" class=""mt-image-center"" /></a></p>"
